@relation german-weka.filters.unsupervised.instance.Randomize-S42

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute class {class1,class2}

@data
1.1315,-1.2359,-0.50318,-0.17828,-0.92083,-0.69936,-1.973,-1.7636,-0.96317,-0.30353,1.0465,-1.2931,1.6223,0.4606,0.13364,-0.70457,-2.913,-0.42808,1.214,-0.19592,class2
0.33634,-0.7383,-0.50318,-0.17828,-0.68772,-0.69936,-1.1454,0.91802,0.4491,-0.30353,-1.6716,-1.2931,-0.83917,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.48952,0.42008,-0.10345,-0.63529,-0.69936,-0.3178,0.91802,1.8614,-0.30353,0.14043,-1.2931,-0.22381,-2.3739,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,2.2471,-2.3497,9.0497,5.3681,-0.69936,-0.3178,-1.7636,-0.96317,-0.30353,-0.76559,-0.34088,-0.31172,-2.3739,0.13364,-0.70457,1.6768,-0.42808,1.214,5.0991,class1
-0.4588,3.2422,-0.50318,-0.17828,3.8104,-0.69936,0.5098,0.91802,0.4491,-0.30353,-0.76559,1.5635,-0.75127,0.4606,0.13364,-0.70457,1.6768,-0.42808,1.214,-0.19592,class1
1.1315,-0.48952,-0.50318,-0.15333,0.49092,-0.69936,-0.3178,0.024135,0.4491,-0.30353,-0.76559,0.61131,-0.48754,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-0.4588,-0.074883,0.42008,-0.15333,1.3412,1.8323,0.5098,0.024135,0.4491,-0.30353,1.0465,-0.34088,0.03991,-2.3739,-1.7487,1.0266,1.6768,2.3337,1.214,-0.19592,class2
-0.4588,-0.24074,-0.50318,-0.10345,-0.020639,0.56645,-1.1454,-1.7636,1.8614,-0.30353,0.14043,-1.2931,-0.92708,0.4606,-1.7487,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,0.50561,-2.3497,0.04619,1.7879,-0.69936,1.3374,-0.86975,-0.96317,-0.30353,1.0465,1.5635,0.56736,0.4606,2.0159,1.0266,1.6768,-0.42808,1.214,-0.19592,class1
1.1315,-0.82123,1.3433,-0.10345,-0.75007,-0.066455,-1.973,0.91802,-0.96317,-0.30353,1.0465,-1.2931,1.886,0.4606,0.13364,2.7577,-1.3831,-0.42808,-0.82291,-0.19592,class2
-0.4588,0.42268,-0.50318,-0.15333,1.6632,-0.69936,-1.1454,-0.86975,0.4491,-0.30353,0.14043,0.61131,-0.48754,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.90415,-0.50318,-0.10345,-0.47729,-0.69936,-0.3178,-1.7636,0.4491,-0.30353,1.0465,-0.34088,0.21573,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,5.0991,class2
-1.2539,-0.7383,-0.50318,-0.028632,-0.73378,1.8323,-0.3178,0.91802,-0.96317,-0.30353,1.0465,-0.34088,-1.1029,-2.3739,-1.7487,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-1.2539,-0.7383,-0.50318,-0.078513,-0.89638,-0.066455,-1.973,0.91802,-0.96317,-0.30353,0.14043,-0.34088,-1.1908,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
-1.2539,1.5837,1.3433,-0.028632,0.96599,-0.69936,-0.3178,0.91802,0.4491,-0.30353,0.14043,1.5635,-0.75127,-2.3739,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class1
1.1315,0.008044,1.3433,-0.15333,0.001326,-0.69936,1.3374,-1.7636,0.4491,-0.30353,1.0465,0.61131,0.03991,0.4606,0.13364,-0.70457,1.6768,-0.42808,1.214,-0.19592,class2
1.1315,1.5007,-0.50318,-0.15333,1.8835,-0.066455,1.3374,0.91802,0.4491,-0.30353,-0.76559,0.61131,0.83109,0.4606,0.13364,-0.70457,1.6768,-0.42808,1.214,-0.19592,class2
0.33634,1.2519,-0.50318,-0.10345,0.22735,-0.69936,-0.3178,-0.86975,0.4491,-0.30353,-0.76559,-1.2931,-1.1029,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
1.1315,-0.24074,1.3433,-0.10345,-0.30724,-0.69936,-0.3178,-0.86975,-0.96317,-0.30353,-0.76559,0.61131,-0.83917,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,0.25682,-0.50318,-0.10345,-0.69445,-0.066455,0.5098,0.91802,1.8614,-0.30353,0.14043,-0.34088,-0.83917,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
1.1315,0.25682,-0.50318,0.021249,-0.82695,-0.69936,-1.1454,0.91802,1.8614,-0.30353,0.14043,0.61131,-0.75127,0.4606,0.13364,1.0266,-1.3831,-0.42808,-0.82291,-0.19592,class2
1.1315,0.25682,-0.50318,-0.12839,-0.074133,0.56645,1.3374,0.91802,0.4491,-0.30353,0.14043,1.5635,-0.31172,0.4606,-1.7487,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-1.2539,1.7495,0.42008,-0.10345,0.38925,-0.69936,0.5098,0.024135,0.4491,-0.30353,-0.76559,-0.34088,-0.83917,-2.3739,0.13364,1.0266,0.14688,2.3337,1.214,-0.19592,class1
-1.2539,1.2519,-0.50318,-0.12839,-0.19813,-0.69936,1.3374,-0.86975,0.4491,-0.30353,-0.76559,-0.34088,0.47945,-2.3739,0.13364,-0.70457,0.14688,2.3337,-0.82291,-0.19592,class1
1.1315,-0.90415,1.3433,-0.17828,-0.72279,-0.69936,1.3374,0.024135,0.4491,-0.30353,1.0465,-1.2931,-0.31172,0.4606,0.13364,1.0266,-1.3831,2.3337,-0.82291,5.0991,class2
1.1315,3.2422,-0.50318,-0.17828,2.5134,-0.69936,1.3374,-0.86975,0.4491,-0.30353,1.0465,-0.34088,0.56736,0.4606,0.13364,-0.70457,1.6768,-0.42808,1.214,-0.19592,class2
1.1315,0.25682,1.3433,-0.053572,-0.42982,-0.69936,-0.3178,0.91802,-2.3754,-0.30353,-0.76559,-1.2931,-0.22381,0.4606,0.13364,1.0266,0.14688,-0.42808,1.214,-0.19592,class2
-0.4588,-0.074883,0.42008,9.0497,-0.22753,-0.69936,-0.3178,-0.86975,0.4491,-0.30353,0.14043,0.61131,-0.57545,-2.3739,0.13364,1.0266,0.14688,-0.42808,1.214,-0.19592,class2
1.1315,2.2471,1.3433,-0.15333,2.947,-0.066455,-0.3178,-0.86975,-0.96317,-0.30353,1.0465,0.61131,-1.015,-2.3739,-1.7487,1.0266,-1.3831,-0.42808,-0.82291,-0.19592,class1
-1.2539,0.25682,-1.4264,0.04619,-0.039061,-0.69936,-0.3178,0.91802,0.4491,-0.30353,-0.76559,-0.34088,-0.39963,0.4606,-1.7487,-0.70457,0.14688,-0.42808,1.214,-0.19592,class1
-0.4588,-0.7383,-0.50318,-0.12839,-0.090075,-0.69936,-1.1454,0.024135,-0.96317,-0.30353,-1.6716,-1.2931,-0.13591,0.4606,-1.7487,-0.70457,1.6768,-0.42808,-0.82291,-0.19592,class2
-1.2539,2.1641,-0.50318,-0.17828,2.6395,-0.69936,-1.1454,-1.7636,-0.96317,-0.30353,-1.6716,-1.2931,-0.047998,0.4606,0.13364,-0.70457,-1.3831,-0.42808,1.214,-0.19592,class2
-1.2539,-0.98708,-0.50318,-0.12839,-0.40218,-0.69936,-0.3178,0.024135,0.4491,-0.30353,-0.76559,-1.2931,-0.92708,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,-1.2359,-0.50318,-0.10345,-0.98743,-0.69936,0.5098,0.024135,1.8614,3.8831,0.14043,-1.2931,-0.66336,-2.3739,0.13364,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class2
-0.4588,-0.98708,-0.50318,-0.10345,-0.99664,-0.69936,-0.3178,0.91802,0.4491,-0.30353,0.14043,-1.2931,-1.015,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,-0.82123,1.3433,-0.17828,-0.69056,1.1993,-0.3178,0.91802,-0.96317,-0.30353,1.0465,0.61131,0.39154,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,0.25682,-0.50318,-0.10345,0.17244,0.56645,-1.973,-1.7636,-0.96317,-0.30353,1.0465,1.5635,-1.1029,0.4606,-1.7487,-0.70457,-2.913,-0.42808,-0.82291,-0.19592,class2
-1.2539,-1.2359,1.3433,-0.17828,0.14339,-0.69936,-0.3178,-1.7636,0.4491,-0.30353,0.14043,-1.2931,0.12782,0.4606,-1.7487,2.7577,0.14688,2.3337,-0.82291,-0.19592,class2
1.1315,1.2519,1.3433,-0.17828,0.093435,-0.69936,0.5098,0.91802,0.4491,-0.30353,1.0465,0.61131,0.12782,0.4606,0.13364,1.0266,0.14688,-0.42808,1.214,-0.19592,class2
-1.2539,-0.7383,-0.50318,-0.15333,0.040649,-0.69936,1.3374,0.024135,0.4491,-0.30353,1.0465,1.5635,-0.047998,0.4606,2.0159,-0.70457,0.14688,-0.42808,1.214,-0.19592,class1
1.1315,0.58853,1.3433,-0.10345,-0.18714,-0.69936,1.3374,0.91802,0.4491,-0.30353,-0.76559,0.61131,-0.57545,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,-1.2359,-0.50318,-0.17828,3.9974,1.8323,-1.973,-1.7636,0.4491,-0.30353,-0.76559,-0.34088,-1.1029,0.4606,0.13364,-0.70457,-2.913,-0.42808,1.214,-0.19592,class1
1.1315,1.2519,1.3433,-0.15333,0.91073,-0.69936,1.3374,-0.86975,0.4491,-0.30353,-0.76559,-0.34088,-0.047998,0.4606,0.13364,1.0266,0.14688,2.3337,1.214,-0.19592,class2
-0.4588,-0.24074,0.42008,-0.17828,-0.13188,1.8323,1.3374,0.91802,0.4491,-0.30353,1.0465,0.61131,0.65527,0.4606,0.13364,-0.70457,0.14688,2.3337,-0.82291,-0.19592,class2
-1.2539,-0.7383,-0.50318,-0.10345,-0.37455,-0.69936,-0.3178,0.91802,0.4491,-0.30353,0.14043,-0.34088,-1.015,0.4606,0.13364,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class2
0.33634,-0.48952,-0.50318,-0.028632,-1.02,-0.69936,-1.1454,0.91802,-0.96317,-0.30353,1.0465,-0.34088,-1.1029,0.4606,-1.7487,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
1.1315,-1.1529,1.3433,-0.10345,-0.90028,1.8323,1.3374,0.91802,0.4491,-0.30353,-0.76559,-0.34088,0.919,0.4606,-1.7487,1.0266,-1.3831,-0.42808,1.214,-0.19592,class2
1.1315,2.2471,0.42008,-0.10345,1.4053,1.8323,1.3374,0.024135,0.4491,-0.30353,0.14043,0.61131,-0.31172,-2.3739,0.13364,1.0266,0.14688,2.3337,-0.82291,-0.19592,class2
1.1315,-1.2359,0.42008,-0.10345,-0.82872,-0.69936,-0.3178,0.024135,-0.96317,-0.30353,-0.76559,-1.2931,-1.015,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.7383,-0.50318,-0.10345,-0.075196,1.1993,0.5098,-0.86975,-2.3754,-0.30353,1.0465,-1.2931,2.2376,0.4606,0.13364,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class2
1.1315,-1.2359,1.3433,-0.17828,-1.0703,1.1993,-0.3178,-0.86975,-0.96317,-0.30353,-0.76559,-1.2931,0.47945,-2.3739,0.13364,1.0266,-1.3831,-0.42808,-0.82291,-0.19592,class2
-1.2539,-0.7383,1.3433,-0.15333,-0.61829,-0.69936,1.3374,0.91802,0.4491,-0.30353,1.0465,1.5635,2.6772,0.4606,2.0159,1.0266,1.6768,-0.42808,-0.82291,-0.19592,class2
-1.2539,-0.48952,0.42008,-0.12839,0.1317,-0.69936,1.3374,-1.7636,-0.96317,-0.30353,1.0465,-0.34088,-0.75127,0.4606,0.13364,1.0266,-1.3831,-0.42808,-0.82291,-0.19592,class2
0.33634,-0.24074,-0.50318,-0.12839,-0.14428,-0.69936,-0.3178,-0.86975,0.4491,-0.30353,-1.6716,-1.2931,-0.13591,0.4606,0.13364,-0.70457,-1.3831,2.3337,-0.82291,-0.19592,class1
0.33634,-1.2359,0.42008,-0.10345,-0.91693,-0.69936,-1.1454,-0.86975,-0.96317,-0.30353,-1.6716,-0.34088,-0.57545,-2.3739,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,-0.24074,-0.50318,-0.12839,-0.2828,-0.69936,-1.973,0.91802,0.4491,-0.30353,-1.6716,0.61131,-0.92708,0.4606,0.13364,-0.70457,-2.913,-0.42808,-0.82291,-0.19592,class1
-0.4588,-1.2359,-0.50318,-0.10345,-0.78054,-0.69936,1.3374,0.91802,0.4491,-0.30353,1.0465,0.61131,-0.66336,0.4606,0.13364,-0.70457,0.14688,2.3337,-0.82291,-0.19592,class2
-0.4588,2.2471,0.42008,0.04619,1.208,1.8323,-0.3178,0.91802,0.4491,-0.30353,1.0465,1.5635,0.21573,0.4606,2.0159,-0.70457,0.14688,2.3337,1.214,-0.19592,class2
1.1315,0.25682,1.3433,-0.028632,-0.59313,-0.69936,1.3374,0.91802,0.4491,-0.30353,1.0465,1.5635,1.6223,0.4606,2.0159,1.0266,0.14688,2.3337,-0.82291,-0.19592,class2
-0.4588,3.2422,0.42008,-0.10345,2.0851,1.8323,-0.3178,-0.86975,0.4491,-0.30353,-0.76559,1.5635,-0.75127,0.4606,2.0159,-0.70457,1.6768,-0.42808,-0.82291,-0.19592,class2
-1.2539,0.008044,-0.50318,-0.10345,0.030375,1.1993,-1.1454,0.91802,-0.96317,-0.30353,-0.76559,0.61131,-0.57545,-2.3739,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,-1.2359,-1.4264,-0.028632,-1.0055,1.1993,-1.1454,0.91802,-0.96317,-0.30353,-0.76559,-0.34088,-1.015,-2.3739,-1.7487,-0.70457,0.14688,2.3337,-0.82291,-0.19592,class1
0.33634,-0.98708,-2.3497,-0.10345,-0.68524,-0.69936,-1.1454,0.91802,0.4491,-0.30353,-0.76559,0.61131,-0.13591,0.4606,0.13364,1.0266,1.6768,-0.42808,1.214,-0.19592,class1
-0.4588,-0.98708,-0.50318,-0.10345,-0.87903,0.56645,-0.3178,0.91802,-0.96317,-0.30353,0.14043,-1.2931,2.6772,0.4606,0.13364,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class2
-1.2539,3.2422,0.42008,0.04619,1.2629,-0.69936,1.3374,0.024135,0.4491,-0.30353,1.0465,1.5635,2.4134,0.4606,0.13364,1.0266,0.14688,-0.42808,1.214,-0.19592,class1
1.1315,-1.2359,-0.50318,-0.10345,-0.97539,-0.69936,-0.3178,0.024135,-0.96317,-0.30353,-1.6716,-1.2931,-0.57545,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,-1.2359,1.3433,-0.17828,-0.92295,1.1993,0.5098,0.024135,-0.96317,-0.30353,1.0465,-1.2931,0.30364,0.4606,0.13364,1.0266,-1.3831,-0.42808,1.214,-0.19592,class2
1.1315,-0.7383,-0.50318,-0.028632,-0.6654,-0.69936,1.3374,0.91802,0.4491,-0.30353,1.0465,-0.34088,1.0069,-2.3739,0.13364,2.7577,0.14688,2.3337,1.214,-0.19592,class2
-1.2539,-0.7383,-0.50318,-0.12839,1.6274,-0.69936,1.3374,0.91802,0.4491,-0.30353,1.0465,1.5635,1.5344,0.4606,2.0159,-0.70457,1.6768,-0.42808,1.214,-0.19592,class1
1.1315,-0.98708,-0.50318,-0.078513,-0.72102,-0.69936,-1.1454,-1.7636,-0.96317,-0.30353,1.0465,-1.2931,-1.1029,0.4606,-1.7487,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-0.4588,-0.24074,-0.50318,-0.028632,-0.71996,1.8323,-0.3178,0.91802,0.4491,-0.30353,1.0465,1.5635,2.2376,0.4606,2.0159,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,-0.7383,-0.50318,-0.12839,-0.71181,1.8323,1.3374,-0.86975,-2.3754,-0.30353,1.0465,-0.34088,1.1827,0.4606,0.13364,-0.70457,-1.3831,-0.42808,1.214,-0.19592,class2
-1.2539,-1.2359,-0.50318,-0.17828,-0.67213,1.8323,-1.973,0.91802,-0.96317,-0.30353,0.14043,-0.34088,3.4683,0.4606,0.13364,-0.70457,1.6768,-0.42808,1.214,-0.19592,class2
-0.4588,2.2471,0.42008,9.0497,1.5271,-0.066455,-1.973,-0.86975,0.4491,-0.30353,1.0465,1.5635,-0.39963,0.4606,2.0159,-0.70457,1.6768,-0.42808,1.214,-0.19592,class2
0.33634,1.2519,-0.50318,-0.10345,0.42574,-0.69936,1.3374,0.91802,0.4491,-0.30353,-0.76559,0.61131,-0.39963,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.7383,-0.50318,-0.15333,-0.29272,1.8323,-1.1454,-0.86975,1.8614,-0.30353,1.0465,0.61131,-0.83917,0.4606,-1.7487,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-0.4588,-0.24074,-0.50318,-0.10345,-0.8521,-0.69936,-0.3178,0.91802,1.8614,3.8831,-0.76559,-1.2931,-0.92708,0.4606,0.13364,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.7383,1.3433,-0.12839,0.021165,-0.69936,1.3374,-0.86975,0.4491,-0.30353,1.0465,-0.34088,0.56736,-0.95663,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
0.33634,0.008044,-0.50318,-0.17828,-0.12338,-0.066455,-0.3178,-1.7636,-0.96317,-0.30353,-1.6716,0.61131,-0.66336,-2.3739,0.13364,-0.70457,1.6768,-0.42808,1.214,-0.19592,class2
1.1315,0.75439,1.3433,-0.10345,0.88557,-0.69936,0.5098,0.91802,-0.96317,-0.30353,-0.76559,0.61131,-0.92708,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.7383,-0.50318,-0.10345,-0.40041,-0.066455,0.5098,0.024135,0.4491,-0.30353,-1.6716,1.5635,-0.047998,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.7383,-0.50318,-0.17828,-0.49146,-0.69936,1.3374,0.91802,0.4491,-0.30353,1.0465,0.61131,0.30364,0.4606,0.13364,-0.70457,1.6768,-0.42808,1.214,-0.19592,class2
-1.2539,2.2471,-0.50318,-0.028632,1.4896,-0.69936,0.5098,0.91802,0.4491,-0.30353,-1.6716,1.5635,1.2706,0.4606,2.0159,-0.70457,1.6768,-0.42808,1.214,-0.19592,class2
1.1315,-0.48952,1.3433,-0.10345,-0.67709,-0.69936,-0.3178,0.91802,0.4491,-0.30353,-0.76559,-0.34088,-0.39963,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,0.008044,-0.50318,-0.10345,-0.50882,-0.69936,-0.3178,0.024135,-0.96317,-0.30353,-0.76559,-1.2931,-0.92708,0.4606,0.13364,1.0266,0.14688,-0.42808,1.214,-0.19592,class1
-1.2539,1.2519,-0.50318,-0.12839,0.67585,-0.69936,0.5098,0.91802,0.4491,-0.30353,-0.76559,-0.34088,-0.57545,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
1.1315,-0.7383,1.3433,0.04619,-0.34692,-0.69936,-1.973,0.91802,0.4491,-0.30353,-0.76559,0.61131,0.56736,-0.95663,0.13364,1.0266,1.6768,-0.42808,1.214,-0.19592,class1
1.1315,-0.90415,-0.50318,-0.028632,-0.90134,0.56645,1.3374,0.91802,0.4491,-0.30353,1.0465,1.5635,0.919,0.4606,2.0159,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
1.1315,-0.7383,0.42008,-0.053572,-0.60801,1.1993,1.3374,0.91802,0.4491,-0.30353,1.0465,1.5635,1.7102,0.4606,2.0159,1.0266,0.14688,2.3337,-0.82291,-0.19592,class1
-1.2539,-0.24074,-0.50318,-0.10345,-0.47304,1.8323,0.5098,-0.86975,1.8614,-0.30353,1.0465,0.61131,-1.1029,0.4606,-1.7487,1.0266,-1.3831,-0.42808,-0.82291,-0.19592,class2
-0.4588,2.2471,-1.4264,0.04619,0.10442,-0.066455,0.5098,0.91802,0.4491,-0.30353,-0.76559,0.61131,-0.48754,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,2.2471,-0.50318,-0.17828,1.8478,1.8323,0.5098,-1.7636,-0.96317,-0.30353,-0.76559,0.61131,-1.015,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,-0.7383,1.3433,-0.078513,-0.65442,-0.69936,0.5098,0.91802,0.4491,-0.30353,0.14043,-0.34088,-0.83917,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.24074,-0.50318,-0.10345,-0.75999,1.8323,-1.1454,0.91802,-0.96317,-0.30353,-0.76559,-1.2931,-1.2787,0.4606,-1.7487,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-0.4588,2.2471,-2.3497,0.04619,3.1646,1.8323,-0.3178,-0.86975,0.4491,-0.30353,-0.76559,0.61131,1.0948,-2.3739,0.13364,-0.70457,1.6768,-0.42808,1.214,-0.19592,class2
-0.4588,0.75439,-0.50318,-0.10345,-0.099286,1.8323,1.3374,-0.86975,-0.96317,-0.30353,1.0465,0.61131,-0.92708,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,-0.24074,0.42008,-0.053572,1.039,-0.69936,-0.3178,-0.86975,0.4491,-0.30353,1.0465,-1.2931,0.74318,0.4606,0.13364,-0.70457,-1.3831,2.3337,1.214,-0.19592,class2
-1.2539,2.2471,-2.3497,-0.15333,0.4725,-0.69936,1.3374,0.024135,0.4491,-0.30353,1.0465,1.5635,-1.015,0.4606,2.0159,1.0266,0.14688,2.3337,-0.82291,-0.19592,class1
-1.2539,-0.7383,-0.50318,-0.12839,-0.70473,-0.69936,-0.3178,-0.86975,-0.96317,-0.30353,1.0465,0.61131,-1.3666,0.4606,-1.7487,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
0.33634,0.75439,0.42008,0.04619,-0.48296,-0.69936,1.3374,0.91802,0.4491,-0.30353,1.0465,-1.2931,2.6772,0.4606,0.13364,-0.70457,1.6768,-0.42808,1.214,-0.19592,class1
-1.2539,-0.98708,-0.50318,-0.17828,-0.92721,-0.69936,-0.3178,0.91802,0.4491,-0.30353,0.14043,0.61131,-0.66336,0.4606,0.13364,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class1
1.1315,0.25682,-0.50318,-0.15333,0.76583,1.8323,-1.973,-0.86975,-0.96317,-0.30353,1.0465,-0.34088,-0.83917,0.4606,-1.7487,-0.70457,1.6768,-0.42808,1.214,-0.19592,class2
-0.4588,0.25682,-0.50318,-0.10345,-0.43655,-0.69936,-1.1454,-1.7636,1.8614,-0.30353,-1.6716,-0.34088,-1.1908,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class1
-1.2539,-1.2359,1.3433,-0.17828,0.51182,1.8323,-1.1454,-1.7636,0.4491,-0.30353,0.14043,-1.2931,0.74318,0.4606,0.13364,1.0266,-1.3831,2.3337,-0.82291,-0.19592,class2
1.1315,-0.48952,1.3433,-0.12839,0.025416,-0.69936,-0.3178,0.91802,0.4491,-0.30353,-0.76559,1.5635,-0.66336,0.4606,2.0159,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
1.1315,-0.7383,-0.50318,-0.12839,-0.54389,-0.69936,0.5098,0.024135,-0.96317,-0.30353,1.0465,-1.2931,-0.39963,0.4606,0.13364,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class2
-0.4588,0.50561,-0.50318,0.04619,-0.26331,-0.69936,-1.1454,0.91802,-0.96317,-0.30353,-1.6716,-0.34088,-0.31172,0.4606,0.13364,-0.70457,0.14688,2.3337,1.214,-0.19592,class2
-0.4588,-0.24074,1.3433,0.04619,-0.4904,1.8323,-0.3178,0.91802,1.8614,-0.30353,1.0465,-1.2931,-0.66336,-2.3739,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,-0.074883,1.3433,-0.17828,-0.36711,-0.69936,-0.3178,0.91802,1.8614,3.8831,-0.76559,-0.34088,-0.22381,-2.3739,-1.7487,1.0266,0.14688,-0.42808,-0.82291,5.0991,class1
1.1315,2.2471,1.3433,-0.15333,1.9792,1.8323,0.5098,-0.86975,0.4491,-0.30353,-1.6716,1.5635,-0.047998,0.4606,2.0159,1.0266,0.14688,-0.42808,1.214,-0.19592,class2
-1.2539,-1.2359,-0.50318,-0.028632,-1.0002,-0.69936,-1.1454,0.91802,-0.96317,-0.30353,1.0465,-0.34088,-1.1029,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
1.1315,-1.2359,-0.50318,-0.12839,0.47463,-0.69936,-1.1454,-1.7636,-0.96317,-0.30353,1.0465,-0.34088,-0.31172,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
1.1315,1.2519,-0.50318,-0.15333,0.5012,-0.69936,-0.3178,-0.86975,0.4491,-0.30353,-0.76559,1.5635,-0.31172,0.4606,2.0159,-0.70457,1.6768,-0.42808,1.214,-0.19592,class2
0.33634,-0.24074,-1.4264,-0.10345,-0.64698,1.8323,0.5098,0.91802,0.4491,-0.30353,1.0465,0.61131,1.1827,-2.3739,0.13364,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class2
-0.4588,2.2471,0.42008,-0.028632,1.0461,-0.69936,1.3374,0.91802,0.4491,-0.30353,1.0465,1.5635,1.2706,0.4606,2.0159,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
1.1315,-0.24074,-0.50318,-0.12839,-0.45603,-0.69936,-0.3178,0.91802,0.4491,-0.30353,1.0465,1.5635,1.0069,-2.3739,2.0159,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,0.25682,0.42008,0.04619,-0.31751,0.56645,-0.3178,0.91802,0.4491,-0.30353,-0.76559,0.61131,0.74318,0.4606,0.13364,1.0266,0.14688,2.3337,1.214,-0.19592,class2
1.1315,-0.7383,1.3433,-0.17828,-0.71429,-0.69936,1.3374,0.91802,0.4491,-0.30353,1.0465,-1.2931,2.2376,0.4606,0.13364,1.0266,-1.3831,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.24074,-0.50318,-0.12839,-0.61581,-0.69936,-1.1454,0.91802,1.8614,1.7898,-1.6716,-0.34088,0.65527,0.4606,0.13364,-0.70457,-1.3831,2.3337,-0.82291,-0.19592,class1
-0.4588,-0.98708,-0.50318,-0.10345,-0.56727,-0.69936,-1.1454,0.91802,-0.96317,-0.30353,-0.76559,0.61131,-1.1908,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class1
