@relation image-weka.filters.unsupervised.instance.Randomize-S42

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute class {class1,class2}

@data
0.20678,0.010136,-0.35697,-0.19451,-0.33122,-0.1174,-0.36387,-0.12229,-0.90457,-0.93042,-0.87478,-0.90536,0.50088,-0.54318,0.41805,-0.90924,2.3953,-0.58535,class1
-0.75269,-1.3816,-0.35697,4.3904,0.20397,-0.080614,-0.025315,-0.10379,2.2407,2.2599,2.1297,2.3304,-1.6478,1.0975,-0.20717,2.1376,-1.0734,-0.66119,class1
-0.34149,1.2279,-0.35697,-0.19451,-0.063625,-0.069463,0.22091,-0.11466,0.64186,0.62667,0.73596,0.53681,-0.65977,1.1543,-1.2941,0.72422,-0.57372,-0.43992,class1
0.20678,0.027533,-0.35697,-0.19451,-0.45473,-0.12235,0.067019,-0.075936,-0.8677,-0.89237,-0.83649,-0.87175,0.4817,-0.50344,0.36995,-0.87041,1.8672,-0.56385,class1
-1.1913,-0.30299,-0.35697,-0.19451,0.12164,-0.071149,-0.086871,-0.086768,-0.44665,-0.36594,-0.43827,-0.52954,1.0956,-0.31042,-0.57268,-0.46658,-0.082074,-0.12601,class1
-0.54709,-0.38998,-0.35697,-0.19451,-0.20772,-0.098568,-0.31771,-0.11945,-0.4127,-0.33105,-0.39998,-0.50204,1.0764,-0.25365,-0.64963,-0.42775,-0.096802,-0.12664,class1
-0.5745,0.34066,-0.35697,-0.19451,-0.2283,-0.10269,-0.3331,-0.13092,0.34887,0.29051,0.47303,0.25265,-0.81324,1.1145,-1.0728,0.45758,-0.37521,-0.48281,class2
0.91954,-1.4511,-0.35697,-0.19451,-0.24889,-0.12268,-0.30232,-0.13186,2.294,2.3296,2.214,2.3304,-1.5422,1.3473,-0.73619,2.2231,-1.0562,-0.58714,class1
1.7008,0.94953,-0.35697,-0.19451,0.14222,-0.087861,0.77491,-0.056283,0.28581,0.281,0.33774,0.22516,-0.27608,0.58088,-0.70734,0.32038,-0.60019,-0.47863,class1
-0.67045,0.1841,2.4101,-0.19451,0.24514,-0.095195,-0.27154,-0.13092,0.31104,0.2588,0.43474,0.20988,-0.72691,1.0805,-1.1017,0.41875,-0.37573,-0.46852,class2
-0.46485,-1.0336,-0.35697,-0.19451,-0.35181,-0.11142,-0.37926,-0.12283,0.6535,0.59496,0.77935,0.55209,-1.0626,1.3757,-1.2652,0.76823,-0.49334,-0.48869,class2
0.11084,-0.37258,-0.35697,4.3904,7.4703,8.2256,7.6076,8.158,0.18298,0.13195,0.19479,0.21599,-0.61181,0.2289,0.22567,0.17542,-0.12703,-0.682,class1
0.19308,-0.042052,-0.35697,-0.19451,-0.31064,-0.11798,-0.34848,-0.126,-0.87352,-0.91457,-0.83649,-0.8687,0.33781,-0.46938,0.45652,-0.87041,2.1047,-0.63974,class1
-0.79381,-0.91186,-0.35697,-0.19451,-0.084209,-0.10749,-0.25615,-0.13507,2.329,2.3614,2.2216,2.4006,-1.5998,1.194,-0.41878,2.2308,-1.0828,-0.63214,class1
1.317,-1.5381,-0.35697,-0.19451,-0.45473,-0.12434,-0.41004,-0.13835,1.6159,1.4417,1.8004,1.5451,-2.8947,2.5565,-1.4287,1.8037,-0.46813,-0.59401,class1
-1.2736,1.4366,-0.35697,4.3904,0.34806,-0.087768,0.88264,-0.092425,0.53902,0.50299,0.64151,0.44515,-0.76528,1.1259,-1.1402,0.62844,-0.53091,-0.46788,class1
-0.026233,0.34066,-0.35697,-0.19451,-0.59882,-0.11862,-0.59471,-0.13786,-0.95986,-0.93677,-0.98709,-0.93897,0.99008,-0.96896,0.64889,-1.0231,1.5369,-0.47336,class1
0.67281,0.49723,-0.35697,-0.19451,-0.70174,-0.12731,-0.67165,-0.14017,-0.97054,-0.93677,-1.0152,-0.93897,1.0956,-1.0939,0.7547,-1.0516,-1.8698,0.88194,class2
-1.3695,-1.8339,-0.35697,-0.19451,-0.45473,-0.12533,-0.51776,-0.13362,2.0195,1.9871,2.0251,2.0218,-1.9355,1.6936,-0.92857,2.0315,-0.88112,-0.59246,class1
1.3719,-1.138,-0.35697,-0.19451,-0.57824,-0.11791,-0.54854,-0.13432,-0.75225,-0.7782,-0.69098,-0.79231,0.37618,-0.20823,-0.024413,-0.72286,0.85555,-0.45664,class2
-1.3558,-0.7205,-0.35697,-0.19451,-0.12538,-0.11674,-0.086871,-0.065608,-0.82404,-0.88603,-0.78033,-0.80759,0.1076,-0.38422,0.54309,-0.81346,1.8252,-0.70476,class1
-0.61562,-0.63352,-0.35697,4.3904,8.3348,12.6495,11.7165,23.4322,0.79612,0.74084,0.79977,0.83625,-1.149,0.67739,0.004443,0.78894,-0.52828,-0.68544,class1
-1.6573,1.1409,-0.35697,-0.19451,0.059882,-0.040675,2.5754,1.8084,-0.27785,-0.26763,-0.25703,-0.30955,0.31863,-0.089015,-0.16869,-0.28278,-0.68074,-0.47763,class1
1.6734,1.2801,-0.35697,-0.19451,-0.57824,-0.12632,-0.50237,-0.1391,-0.81337,-0.81943,-0.92328,-0.66704,0.60639,-1.4004,1.7647,-0.82123,0.83293,2.2247,class2
-0.71157,-0.11164,-0.35697,-0.19451,-0.12538,-0.10584,-0.50237,-0.12701,-0.93561,-0.93042,-0.93349,-0.93286,0.80783,-0.75324,0.46614,-0.96878,2.3712,-0.47336,class1
0.70023,-0.40737,-0.35697,-0.19451,0.018713,-0.11005,-0.27154,-0.12909,0.47985,0.49982,0.52153,0.40543,-0.20894,0.67172,-0.92857,0.50677,-0.69324,-0.41628,class2
-1.6299,0.87995,-0.35697,-0.19451,-0.001871,-0.10484,0.12857,-0.071654,-0.47091,-0.50547,-0.60675,-0.26983,0.069234,-1.2926,2.1205,-0.4847,-0.19721,2.4318,class2
-0.24554,0.39285,-0.35697,-0.19451,-0.001871,-0.10484,-0.086871,-0.11775,-0.41076,-0.45791,-0.33361,-0.45316,-0.093833,0.17781,-0.20717,-0.36044,0.025812,-0.51903,class2
-1.6848,-1.051,-0.35697,-0.19451,-0.24888,-0.11476,-0.25615,-0.12827,-0.4971,-0.44522,-0.47145,-0.57232,0.87497,-0.23662,-0.47649,-0.50023,0.0356,-0.20769,class1
-0.84864,1.3844,-0.35697,-0.19451,0.88326,-0.042768,0.28246,-0.071531,0.56134,0.56007,0.6313,0.47265,-0.46793,0.92719,-1.1017,0.61808,-0.61226,-0.43469,class1
0.056008,0.58421,-0.35697,-0.19451,0.20397,-0.048356,-0.056093,-0.11095,-0.36419,-0.41668,-0.28,-0.41038,-0.18016,0.26297,-0.26488,-0.30608,0.014655,-0.52187,class2
-0.62933,-1.3294,2.4101,-0.19451,-0.45473,-0.11938,-0.39465,-0.12052,2.3396,2.374,2.2395,2.4006,-1.5902,1.2508,-0.52458,2.249,-1.077,-0.61663,class1
-1.1913,0.39285,-0.35697,-0.19451,-0.51648,-0.12458,-0.48699,-0.13564,-0.83666,-0.77503,-0.85946,-0.85953,1.2395,-0.83839,0.17758,-0.89112,0.63307,0.067648,class1
-0.41002,-0.40737,2.4101,-0.19451,-0.43414,-0.12491,-0.3331,-0.12077,-0.41852,-0.31837,-0.41785,-0.51121,1.2491,-0.33881,-0.67848,-0.44587,-0.11323,-0.073849,class1
-0.067353,0.21889,-0.35697,-0.19451,-0.47531,-0.11798,-0.39465,-0.13261,-0.80658,-0.71478,-0.84925,-0.83509,1.4889,-0.94626,0.11025,-0.86524,0.4496,0.28362,class1
0.87842,-0.2856,-0.35697,-0.19451,0.28631,-0.11172,-0.44082,-0.12788,-0.24292,-0.26763,-0.20853,-0.25761,-0.026688,0.030204,-0.024413,-0.2336,-0.41385,-0.54266,class2
-1.1502,-0.84228,-0.35697,4.3904,5.0002,0.2994,6.6997,0.39907,0.47014,0.41737,0.48835,0.49404,-0.8612,0.50708,0.004443,0.47312,-0.56542,-0.64313,class1
-0.64304,-1.1032,-0.35697,-0.19451,-0.53707,-0.12268,-0.45621,-0.13362,1.905,1.9047,1.9306,1.8537,-1.5518,1.7333,-1.3806,1.9357,-0.89146,-0.52029,class1
0.57687,1.1583,-0.35697,-0.19451,0.4304,-0.10826,0.72875,-0.09283,0.36731,0.34443,0.43729,0.30154,-0.50629,0.76823,-0.79391,0.42134,-0.56036,-0.4852,class1
0.26161,0.79297,-0.35697,-0.19451,-0.29005,-0.10993,-0.28693,-0.12754,-0.52232,-0.55304,-0.60164,-0.39205,0.14597,-0.95761,1.4761,-0.58825,-0.44645,2.7164,class2
-1.4106,-0.16383,2.4101,-0.19451,-0.35181,-0.10138,-0.34848,-0.13323,-0.1721,-0.23909,-0.078344,-0.21789,-0.46793,0.48437,-0.35145,-0.10157,-0.11544,-0.54633,class2
-0.46485,2.1499,-0.35697,-0.19451,0.28631,-0.099497,-0.056093,-0.11595,-0.63971,-0.66404,-0.72927,-0.50204,0.29944,-1.1222,1.6011,-0.68144,-0.10976,2.5341,class2
1.2074,-0.65092,-0.35697,-0.19451,-0.39298,-0.12324,-0.56393,-0.1346,-0.52135,-0.55939,-0.44848,-0.56621,0.078826,0.05859,-0.17831,-0.47693,0.16025,-0.49226,class2
1.5638,-0.23341,-0.35697,-0.19451,-0.59882,-0.1259,-0.6101,-0.13967,-0.72315,-0.76235,-0.65014,-0.76481,0.2323,-0.10605,-0.053269,-0.68144,0.84863,-0.4901,class2
1.0977,0.56681,-0.35697,-0.19451,0.10105,-0.098816,-0.11765,-0.10012,-0.49225,-0.55304,-0.61696,-0.279,-0.15139,-1.2358,2.2456,-0.49247,0.059936,2.4841,class2
-0.87605,1.367,-0.35697,-0.19451,0.14222,-0.085416,-0.14843,-0.12311,0.6438,0.63301,0.73085,0.54292,-0.6214,1.1089,-1.2556,0.71904,-0.58415,-0.44045,class1
0.78247,1.0887,2.4101,-0.19451,0.65683,-0.081731,-0.17921,-0.11907,0.29843,0.31271,0.36072,0.20682,-0.11302,0.66036,-1.0055,0.34368,-0.53599,-0.39484,class1
1.6734,-0.14643,-0.35697,-0.19451,0.61566,-0.086961,-0.28693,-0.11795,-0.21479,-0.2264,-0.17024,-0.25455,0.069234,0.12104,-0.2745,-0.19477,-0.41711,-0.47336,class2
0.28902,-0.45956,-0.35697,-0.19451,3.0446,-0.024783,-0.50237,-0.13041,0.28581,0.37614,0.23308,0.25877,0.58721,-0.1174,-0.38992,0.21425,-1.0064,-0.30921,class2
1.4404,0.010136,-0.35697,-0.19451,-0.59882,-0.12491,-0.59471,-0.13759,-0.95307,-0.93677,-0.96922,-0.93897,0.92293,-0.88949,0.58156,-1.005,2.5102,-0.47336,class1
-0.53338,1.2105,-0.35697,-0.19451,0.51274,-0.090468,-0.056093,-0.1094,0.63798,0.59496,0.74362,0.54598,-0.90916,1.2281,-1.169,0.73199,-0.55764,-0.48305,class1
1.084,1.2279,-0.35697,-0.19451,0.26573,-0.084374,0.74413,-0.082075,0.1044,0.11927,0.12842,0.060161,0.050049,0.24593,-0.46687,0.10811,-0.66348,-0.44152,class1
1.0018,-0.024656,-0.35697,-0.19451,-0.14596,-0.10774,2.4985,1.6242,-0.022695,-0.004414,-0.004316,-0.062058,0.18434,0.10401,-0.36107,-0.026501,-0.59149,-0.43517,class2
-1.6025,1.7845,-0.35697,-0.19451,0.36865,-0.083043,-0.36387,-0.13243,-0.49904,-0.53719,-0.65269,-0.27288,0.059641,-1.4345,2.3706,-0.48729,-0.010902,2.3528,class2
-0.17701,-1.6251,-0.35697,-0.19451,-0.4959,-0.12124,-0.33309,-0.12793,1.9962,1.9396,1.974,2.0554,-2.137,1.4892,-0.3803,1.9797,-0.88261,-0.66161,class1
-0.68416,-1.2946,-0.35697,-0.19451,-0.39298,-0.11864,-0.34848,-0.12827,2.3668,2.4026,2.2727,2.419,-1.5998,1.3132,-0.62077,2.2826,-1.0709,-0.60501,class1
-0.88976,-1.2424,-0.35697,-0.19451,-0.43414,-0.11401,-0.45621,-0.12758,1.9535,1.9459,1.9536,1.9393,-1.6574,1.6028,-1.0536,1.959,-0.91329,-0.56091,class1
-1.2324,-1.4164,2.4101,-0.19451,-0.31064,-0.12392,-0.28693,-0.13154,-0.37874,-0.36594,-0.30043,-0.48066,0.42414,0.21187,-0.78429,-0.32679,0.15706,-0.31035,class1
0.8373,-0.58133,-0.35697,-0.19451,0.94501,-0.094853,-0.48699,-0.13216,-0.70762,-0.72112,-0.67056,-0.7312,0.45292,-0.33313,0.11025,-0.70215,0.46882,-0.45565,class2
-1.3695,1.4714,-0.35697,-0.19451,1.4185,-0.019349,1.0827,-0.079762,0.48664,0.43956,0.60067,0.39015,-0.82284,1.1599,-1.1402,0.58702,-0.46559,-0.47348,class1
-0.91717,0.39285,2.4101,-0.19451,0.59508,0.030019,0.020852,-0.061011,-0.37486,-0.41985,-0.29022,-0.42871,-0.10342,0.25729,-0.33221,-0.31643,0.012843,-0.49308,class2
0.87842,-1.4685,-0.35697,-0.19451,-0.31064,-0.11451,-0.45621,-0.13025,2.2824,2.3138,2.2088,2.3151,-1.571,1.3814,-0.76505,2.2179,-1.0446,-0.58577,class1
-0.094767,-1.4859,-0.35697,-0.19451,-0.41356,-0.11429,-0.42543,-0.12201,2.2999,2.2979,2.2395,2.3487,-1.8876,1.4835,-0.62077,2.249,-0.99392,-0.62124,class1
1.2348,1.6628,-0.35697,-0.19451,0.24514,-0.077411,0.22091,-0.097808,-0.62419,-0.64184,-0.78033,-0.41344,0.34741,-1.5537,2.2841,-0.60637,0.29654,2.2319,class2
1.4815,-1.0336,-0.35697,-0.19451,-0.33122,-0.10947,-0.45621,-0.13664,1.4607,1.2673,1.7111,1.3312,-2.9427,2.8688,-1.9097,1.7131,-0.34025,-0.56042,class1
-1.5751,-0.51175,-0.35697,-0.19451,-0.53707,-0.12467,-0.4716,-0.13683,-0.91136,-0.9336,-0.87733,-0.92064,0.53925,-0.52047,0.3411,-0.91183,2.4494,-0.53504,class1
-0.99942,0.81036,-0.35697,-0.19451,-0.4959,-0.11715,-0.41004,-0.13355,-0.30404,-0.36277,-0.43316,-0.089557,-0.28568,-1.1109,2.1686,-0.33197,-0.34068,2.567,class2
-1.0542,-0.66831,-0.35697,-0.19451,0.45099,0.17265,-0.10226,-0.023477,-0.858,-0.89871,-0.81096,-0.86564,0.32822,-0.3899,0.33148,-0.84453,2.0101,-0.58799,class1
-0.79381,-1.5903,-0.35697,-0.19451,-0.35181,-0.10361,-0.1792,-0.11788,2.3358,2.3487,2.2522,2.3976,-1.782,1.3586,-0.51496,2.2619,-1.0349,-0.62824,class1
0.82359,1.0887,-0.35697,-0.19451,0.10105,-0.085858,0.15935,-0.11722,0.29261,0.31906,0.33774,0.20988,0.002089,0.54114,-0.91895,0.32038,-0.59772,-0.38382,class1
1.4815,0.53202,-0.35697,-0.19451,0.67742,0.13177,-0.48699,-0.13035,-0.10613,-0.22006,0.054395,-0.18733,-0.94753,0.98396,-0.71696,0.033039,0.13969,-0.54341,class2
-0.79381,0.21889,-0.35697,-0.19451,1.789,-0.044618,0.067019,-0.085808,-0.56404,-0.67989,-0.43316,-0.60287,-0.59262,0.41057,-0.10136,-0.4614,1.0246,-0.61127,class1
1.3856,0.91474,-0.35697,-0.19451,0.4304,-0.054268,-0.009926,-0.09136,0.52059,0.50299,0.62619,0.40543,-0.58303,1.1316,-1.3325,0.61291,-0.48632,-0.42637,class1
1.0703,0.1667,-0.35697,-0.19451,-0.68116,-0.12427,-0.65626,-0.13786,-0.96278,-0.93677,-0.99475,-0.93897,1.0189,-1.003,0.67775,-1.0309,2.0236,-0.47336,class2
-0.68416,0.44504,-0.35697,-0.19451,-0.51648,-0.12458,-0.37926,-0.13154,-0.77359,-0.7782,-0.74204,-0.79842,0.58721,-0.42396,0.12949,-0.77463,0.66495,-0.42433,class1
1.1526,-0.024656,-0.35697,-0.19451,-0.39298,-0.12557,2.4985,1.4042,0.056858,0.084382,0.077369,0.005163,0.20352,0.18349,-0.51496,0.056337,-0.63284,-0.40259,class2
-1.2324,0.14931,-0.35697,-0.19451,-0.51648,-0.12557,-0.6101,-0.1374,-0.82986,-0.73381,-0.87478,-0.85953,1.5464,-0.98032,0.11025,-0.88595,0.72866,0.35883,class1
1.0429,0.1667,-0.35697,-0.19451,-0.47531,-0.12194,-0.6101,-0.13891,-0.95113,-0.92725,-0.97433,-0.93592,0.99008,-0.9349,0.59118,-1.0102,2.348,-0.41167,class2
1.3307,-1.0684,-0.35697,-0.19451,-0.59882,-0.12171,-0.48699,-0.13069,-0.8027,-0.81943,-0.75225,-0.83814,0.50088,-0.32178,0.042918,-0.78499,1.1122,-0.43438,class2
-1.1502,-0.38998,-0.35697,-0.19451,-0.063625,-0.10659,-0.10226,-0.11373,0.71559,0.68692,0.80998,0.62237,-0.84202,1.2167,-1.2171,0.79929,-0.60239,-0.47024,class2
-0.50597,-0.59873,-0.35697,-0.19451,-0.41356,-0.11872,0.34402,-0.071402,-0.38553,-0.31837,-0.36169,-0.47454,0.92293,-0.15714,-0.65924,-0.38892,-0.10164,-0.16999,class1
-1.205,-1.0858,-0.35697,-0.19451,-0.47531,-0.11637,-0.51776,-0.13554,1.8866,1.7778,1.9332,1.9148,-2.5206,1.8582,-0.62077,1.9383,-0.73595,-0.65002,class1
1.3582,1.1583,-0.35697,-0.19451,0.36865,-0.079677,0.15935,-0.10872,0.2732,0.27466,0.33264,0.19766,-0.20894,0.62062,-0.842,0.31521,-0.57497,-0.42906,class1
1.0429,1.0365,-0.35697,-0.19451,-0.001872,-0.084567,-0.025315,-0.10975,0.40805,0.41737,0.48069,0.30765,-0.24731,0.81932,-1.1402,0.46535,-0.5395,-0.40057,class1
1.6871,-1.9208,-0.35697,-0.19451,-0.41356,-0.12268,-0.36387,-0.13513,1.7566,1.5812,1.9357,1.6918,-3.0194,2.636,-1.4384,1.9409,-0.49816,-0.59805,class1
-0.91717,-0.024656,-0.35697,-0.19451,-0.59882,-0.12491,-0.51776,-0.13816,-0.82307,-0.73698,-0.86201,-0.85037,1.4505,-0.9349,0.12949,-0.88336,0.54616,0.25761,class1
-0.972,0.28848,2.4101,-0.19451,-0.43414,-0.11743,-0.17921,-0.12237,-0.75225,-0.82894,-0.69354,-0.74037,-0.084241,-0.22527,0.46614,-0.72545,1.3472,-0.69851,class1
-0.69787,-1.0336,-0.35697,-0.19451,-0.022456,-0.10041,-0.11765,-0.1212,0.51186,0.48079,0.61598,0.41154,-0.69814,1.1145,-1.1883,0.60255,-0.49884,-0.45574,class2
-1.3969,0.41025,-0.35697,-0.19451,-0.57824,-0.12434,-0.4716,-0.13306,-0.85024,-0.81943,-0.84414,-0.87787,0.97089,-0.65672,0.1391,-0.873,1.1894,-0.12868,class1
-0.12218,-1.2076,-0.35697,-0.19451,-0.47531,-0.11743,-0.19459,-0.12438,1.8807,1.8254,1.8821,1.9118,-2.0314,1.5517,-0.59191,1.8865,-0.85268,-0.62992,class1
-0.17701,-1.8339,-0.35697,-0.19451,-0.39298,-0.1119,-0.53315,-0.13543,2.0098,1.984,1.974,2.0554,-1.8684,1.4097,-0.51496,1.9797,-0.93573,-0.63283,class1
0.87842,0.35806,-0.35697,-0.19451,-0.70174,-0.12731,-0.67165,-0.14017,-0.97054,-0.93677,-1.0152,-0.93897,1.0956,-1.0939,0.7547,-1.0516,-1.8698,0.88194,class2
1.4541,0.010136,-0.35697,-0.19451,0.57449,0.20634,-0.16382,-0.030782,-0.89195,-0.89554,-0.87988,-0.89314,0.69272,-0.65105,0.40843,-0.91442,2.0519,-0.48924,class1
0.6454,-1.1032,-0.35697,-0.19451,-0.39298,-0.11864,-0.37926,-0.13457,2.2688,2.317,2.1629,2.3243,-1.408,1.1543,-0.54382,2.1713,-1.0996,-0.60213,class1
0.083422,-0.65092,-0.35697,-0.19451,-0.18713,-0.10014,-0.20998,-0.09634,-0.33411,-0.26446,-0.29532,-0.44399,0.90375,-0.015213,-0.88047,-0.32161,-0.010056,-0.18633,class1
-0.84864,-0.024656,-0.35697,-0.19451,-0.70174,-0.12731,-0.67165,-0.14017,-0.96181,-0.93677,-0.9922,-0.93897,1.0093,-0.99167,0.66813,-1.0283,2.5102,-0.47336,class1
1.5226,2.0281,-0.35697,-0.19451,0.24514,-0.090095,0.26708,-0.098457,-0.38165,-0.37862,-0.5608,-0.16594,0.33781,-1.5083,2.2167,-0.39668,-0.4271,2.2679,class2
-0.39632,-0.7553,2.4101,-0.19451,-0.12538,-0.034481,0.020852,-0.10786,-0.28949,-0.25177,-0.22385,-0.40121,0.57762,0.20052,-0.91895,-0.24913,0.024431,-0.26577,class1
-1.6848,2.1151,-0.35697,-0.19451,-0.001871,-0.079078,0.20552,-0.084438,-0.8027,-0.75918,-0.87733,-0.74648,1.0476,-1.1563,0.9086,-0.88336,-1.033,2.0187,class2
0.53575,-0.70311,2.4101,-0.19451,0.22456,0.008216,-0.24076,-0.12682,0.76507,0.78206,0.81509,0.68042,-0.46793,0.96125,-1.1594,0.80447,-0.72955,-0.43025,class2
-1.0131,1.9759,2.4101,-0.19451,0.24514,-0.070767,-0.025315,-0.11927,-0.59994,-0.61964,-0.71651,-0.43482,0.30904,-1.2699,1.8416,-0.62449,-0.12662,2.421,class2
1.0429,-0.059448,2.4101,-0.19451,0.75975,0.20213,0.35941,0.023377,-0.87255,-0.89554,-0.83904,-0.88092,0.50088,-0.49209,0.33148,-0.873,2.0418,-0.52894,class1
1.1388,-1.0162,-0.35697,-0.19451,-0.18713,-0.09973,6.6535,0.29405,0.51477,0.56642,0.46537,0.51848,0.050049,0.092652,-0.20717,0.44982,-1.0064,-0.39339,class2
-1.3147,-0.21601,-0.35697,-0.19451,-0.55765,-0.12194,-0.50237,-0.13759,-0.82889,-0.74015,-0.86967,-0.85648,1.4793,-0.95193,0.12949,-0.89112,0.6012,0.30093,class1
0.15196,1.2105,-0.35697,-0.19451,0.18339,-0.094938,0.036241,-0.11621,0.61955,0.61716,0.70532,0.51237,-0.52548,1.0805,-1.3037,0.69315,-0.57636,-0.42406,class1
-1.0954,-0.21601,-0.35697,-0.19451,-0.51648,-0.11951,-0.39465,-0.12676,-0.54852,-0.58793,-0.4689,-0.59982,0.088418,0.081298,-0.2264,-0.49764,0.27596,-0.47742,class2
1.7419,1.0017,-0.35697,-0.19451,-0.33122,-0.11321,-0.10226,-0.10552,-0.54367,-0.54987,-0.69609,-0.34927,0.38577,-1.4629,2.0917,-0.552,-0.18106,2.2677,class2
-0.45114,-0.042052,-0.35697,-0.19451,-0.16655,-0.086688,-0.10226,-0.10516,-0.57859,-0.66404,-0.47656,-0.61204,-0.30486,0.20619,-0.04365,-0.50541,0.74254,-0.56458,class1
1.2211,0.6538,-0.35697,-0.19451,0.67742,-0.11104,2.5139,0.18157,0.088873,0.071697,0.12587,0.060161,-0.22812,0.31974,-0.31297,0.10552,-0.56431,-0.54101,class1
1.1526,-0.51175,-0.35697,-0.19451,-0.33122,-0.11036,-0.50237,-0.13183,-0.73188,-0.76869,-0.66546,-0.76787,0.26108,-0.15714,0.004443,-0.69697,0.84456,-0.49597,class2
1.0977,1.1583,-0.35697,-0.19451,-0.2283,-0.10505,-0.22537,-0.12106,0.32559,0.34125,0.37858,0.24349,-0.12261,0.62062,-0.92857,0.3618,-0.59614,-0.40425,class1
0.75505,-0.45956,-0.35697,-0.19451,-0.35181,-0.11996,-0.39465,-0.12884,2.5492,2.6753,2.3263,2.6665,-0.92835,0.60359,-0.091744,2.337,-1.3011,-0.63633,class1
-0.27296,-0.94665,-0.35697,-0.19451,0.22456,-0.093166,-0.16382,-0.11514,0.58947,0.58861,0.66704,0.49098,-0.48711,1.001,-1.2075,0.65432,-0.60112,-0.42707,class2
-0.80752,-0.38998,2.4101,-0.19451,-0.43414,-0.11996,-0.056093,-0.12909,-0.47188,-0.37545,-0.47401,-0.55704,1.2587,-0.40126,-0.5823,-0.50282,-0.072824,-0.061278,class1
0.52204,-1.399,-0.35697,-0.19451,-0.39298,-0.11765,-0.44082,-0.12978,2.3425,2.4121,2.214,2.4037,-1.2737,1.0634,-0.52458,2.2231,-1.1463,-0.5936,class1
0.59057,-1.4511,-0.35697,-0.19451,-0.70174,-0.12731,-0.67165,-0.14017,-0.97054,-0.93677,-1.0152,-0.93897,1.0956,-1.0939,0.7547,-1.0516,-1.8698,0.88194,class2
-1.2873,-0.61613,2.4101,-0.19451,-0.37239,-0.11376,-0.071482,-0.10635,-0.83277,-0.89237,-0.78288,-0.82592,0.13638,-0.35016,0.45652,-0.81605,1.8593,-0.66895,class1
0.52204,0.47983,-0.35697,-0.19451,0.71858,0.11921,-0.24076,-0.10188,-0.1721,-0.27714,-0.032396,-0.23622,-0.81324,0.79094,-0.52458,-0.054977,0.13383,-0.5544,class2
1.55,-1.0858,-0.35697,-0.19451,-0.45473,-0.1168,-0.4716,-0.13183,-0.74061,-0.76869,-0.68588,-0.77092,0.34741,-0.2423,0.062155,-0.71768,0.70926,-0.49112,class2
1.646,0.097117,-0.35697,-0.19451,-0.70174,-0.12731,-0.67165,-0.14017,-0.97054,-0.93677,-1.0152,-0.93897,1.0956,-1.0939,0.7547,-1.0516,-1.8698,0.88194,class2
-0.972,0.1841,-0.35697,-0.19451,-0.61941,-0.12665,-0.65626,-0.13986,-0.95695,-0.93677,-0.97944,-0.93897,0.9613,-0.9349,0.62004,-1.0154,2.5102,-0.47336,class2
-0.43744,-1.6425,-0.35697,-0.19451,-0.24888,-0.099889,-0.28693,-0.11341,2.3949,2.4597,2.265,2.4618,-1.36,1.0975,-0.49573,2.2748,-1.1406,-0.60496,class1
1.5089,-1.3468,-0.35697,-0.19451,-0.26947,-0.1134,-0.30232,-0.13003,2.0321,1.9427,2.0378,2.089,-2.4631,1.7049,-0.41878,2.0445,-0.81543,-0.6679,class1
-1.6162,0.53202,-0.35697,4.3904,0.4304,-0.041858,0.39019,-0.10313,0.35761,0.33491,0.45516,0.25877,-0.4967,0.94422,-1.1017,0.43946,-0.4623,-0.43368,class2
0.042301,0.6538,-0.35697,-0.19451,-0.4959,-0.12169,-0.45621,-0.1374,-0.7833,-0.7782,-0.76501,-0.80148,0.68313,-0.52047,0.19682,-0.79793,0.49943,-0.40989,class2
-1.438,-0.024656,-0.35697,-0.19451,-0.12538,-0.10085,-0.17921,-0.11491,0.62052,0.5347,0.78191,0.5032,-1.2833,1.5857,-1.3999,0.77082,-0.37024,-0.49538,class2
-1.4243,-0.024656,-0.35697,-0.19451,-0.53707,-0.11831,-0.54854,-0.13331,-0.95598,-0.93677,-0.98709,-0.92675,0.95171,-0.99167,0.72584,-1.0231,0.56354,-0.69996,class1
-1.3969,-0.18122,-0.35697,-0.19451,-0.43414,-0.10509,0.097797,-0.092814,-0.58538,-0.44839,-0.62717,-0.66093,1.7191,-0.75891,-0.43802,-0.62449,0.10716,0.25056,class1
0.67281,-0.19862,-0.35697,-0.19451,0.18339,-0.10509,-0.48699,-0.12657,-0.14202,-0.24543,-0.011974,-0.1965,-0.82284,0.7512,-0.44763,-0.034267,0.079482,-0.57067,class2
0.53575,0.94953,5.1773,-0.19451,-0.18713,-0.10807,0.020852,-0.11542,-0.34673,-0.3596,-0.53017,-0.11094,0.16515,-1.5083,2.3899,-0.35009,-0.42784,2.2993,class2
-1.6025,-1.4685,2.4101,-0.19451,-0.18713,-0.10212,-0.16382,-0.12827,1.9991,1.9903,2.0174,1.9637,-1.7053,1.7617,-1.2748,2.0237,-0.89326,-0.5405,class1
